Frequency MHZ,Density,Slack Status,Slack Time,Data Arrival Time,Data Required Time
20,0.6,(MET),1.72,-23.28,25.00
25,0.6,(MET),0.43,-19.57,20.00
30,0.6,(MET),0.00,-19.61,19.61
35,0.6,(MET),0.00,-19.61,19.61
40,0.6,(MET),0.00,-18.44,18.44
45,0.6,(MET),0.00,-17.41,17.41
50,0.6,(MET),0.00,-17.09,17.09
55,0.6,(MET),0.00,-16.29,16.29
60,0.6,(MET),0.00,-14.52,14.52
65,0.6,(MET),0.00,-13.55,13.55
70,0.6,(MET),0.00,-12.53,12.53
75,0.6,(MET),0.00,-12.11,12.11
80,0.6,(MET),0.00,-11.39,11.39
85,0.6,(MET),0.00,-10.37,10.37
90,0.6,(MET),0.00,-10.37,10.37
95,0.6,(MET),0.00,-9.33,9.33
100,0.6,(MET),0.00,-9.33,9.33
105,0.6,(MET),0.00,-8.62,8.62
110,0.6,(MET),0.00,-8.62,8.62
115,0.6,(MET),0.00,-7.51,7.51
120,0.6,(MET),0.00,-7.51,7.51
125,0.6,(MET),0.00,-7.51,7.51
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
